Sheet,Entity,Plural Display Name,Description,Schema Name,Logical Name,Object Type Code,Is Custom Entity,Ownership Type,Display Name,Attribute Type,Custom Attribute,Type,Required Level,Additional data
Zip Code (pt_zipcode),,,Reason for the status of the Zip Code,statuscode,statuscode,,,,Status Reason,Status,False,Simple,None,"States:_x000D_
1: Active_x000D_
2: Inactive"
Zip Code (pt_zipcode),,,N/A,statuscodeName,statuscodename,,,,N/A,Virtual,False,Simple,None,
Zip Code (pt_zipcode),,,For internal use only.,TimeZoneRuleVersionNumber,timezoneruleversionnumber,,,,Time Zone Rule Version Number,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Zip Code (pt_zipcode),,,Time zone code that was in use when the record was created.,UTCConversionTimeZoneCode,utcconversiontimezonecode,,,,UTC Conversion Time Zone Code,Whole number,False,Simple,None,"Minimum value: -1_x000D_
Maximum value: 2147483647"
Zip Code (pt_zipcode),,,Version Number,VersionNumber,versionnumber,,,,Version Number,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
User (SystemUser),,,Type of user.,AccessMode,accessmode,,,,Access Mode,Choice,False,Simple,SystemRequired,"Options:_x000D_
0: Read-Write_x000D_
1: Administrative_x000D_
2: Read_x000D_
3: Support User_x000D_
4: Non-interactive_x000D_
5: Delegated Admin_x000D_
Default: 0"
User (SystemUser),,,N/A,AccessModeName,accessmodename,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,Active Directory object GUID for the system user.,ActiveDirectoryGuid,activedirectoryguid,,,,Active Directory Guid,Uniqueidentifier,False,Simple,None,
User (SystemUser),,,Unique identifier for address 1.,Address1_AddressId,address1_addressid,,,,Address 1: ID,Uniqueidentifier,False,Simple,None,
User (SystemUser),,,"Type of address for address 1, such as billing, shipping, or primary address.",Address1_AddressTypeCode,address1_addresstypecode,,,,Address 1: Address Type,Choice,False,Simple,None,"Options:_x000D_
1: Default Value_x000D_
Default: 1"
User (SystemUser),,,N/A,Address1_AddressTypeCodeName,address1_addresstypecodename,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,City name for address 1.,Address1_City,address1_city,,,,City,Text,False,Simple,None,"Format: Text_x000D_
Max length: 128"
User (SystemUser),,,Shows the complete primary address.,Address1_Composite,address1_composite,,,,Address,Multiline Text,False,Simple,None,"Format: TextArea_x000D_
Max length: 1000"
User (SystemUser),,,Country/region name in address 1.,Address1_Country,address1_country,,,,Country/Region,Text,False,Simple,None,"Format: Text_x000D_
Max length: 128"
User (SystemUser),,,County name for address 1.,Address1_County,address1_county,,,,Address 1: County,Text,False,Simple,None,"Format: Text_x000D_
Max length: 128"
User (SystemUser),,,Fax number for address 1.,Address1_Fax,address1_fax,,,,Address 1: Fax,Text,False,Simple,None,"Format: Text_x000D_
Max length: 64"
User (SystemUser),,,Latitude for address 1.,Address1_Latitude,address1_latitude,,,,Address 1: Latitude,Double,False,Simple,None,"Minimum value: -90_x000D_
Maximum value: 90_x000D_
Precision: 5"
User (SystemUser),,,First line for entering address 1 information.,Address1_Line1,address1_line1,,,,Street 1,Text,False,Simple,None,"Format: Text_x000D_
Max length: 1024"
User (SystemUser),,,Second line for entering address 1 information.,Address1_Line2,address1_line2,,,,Street 2,Text,False,Simple,None,"Format: Text_x000D_
Max length: 1024"
User (SystemUser),,,Third line for entering address 1 information.,Address1_Line3,address1_line3,,,,Street 3,Text,False,Simple,None,"Format: Text_x000D_
Max length: 1024"
User (SystemUser),,,Longitude for address 1.,Address1_Longitude,address1_longitude,,,,Address 1: Longitude,Double,False,Simple,None,"Minimum value: -180_x000D_
Maximum value: 180_x000D_
Precision: 5"
User (SystemUser),,,Name to enter for address 1.,Address1_Name,address1_name,,,,Address 1: Name,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,ZIP Code or postal code for address 1.,Address1_PostalCode,address1_postalcode,,,,ZIP/Postal Code,Text,False,Simple,None,"Format: Text_x000D_
Max length: 40"
User (SystemUser),,,Post office box number for address 1.,Address1_PostOfficeBox,address1_postofficebox,,,,Address 1: Post Office Box,Text,False,Simple,None,"Format: Text_x000D_
Max length: 40"
User (SystemUser),,,Method of shipment for address 1.,Address1_ShippingMethodCode,address1_shippingmethodcode,,,,Address 1: Shipping Method,Choice,False,Simple,None,"Options:_x000D_
1: Default Value_x000D_
Default: 1"
User (SystemUser),,,N/A,Address1_ShippingMethodCodeName,address1_shippingmethodcodename,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,State or province for address 1.,Address1_StateOrProvince,address1_stateorprovince,,,,State/Province,Text,False,Simple,None,"Format: Text_x000D_
Max length: 128"
User (SystemUser),,,First telephone number associated with address 1.,Address1_Telephone1,address1_telephone1,,,,Main Phone,Text,False,Simple,None,"Format: Text_x000D_
Max length: 64"
User (SystemUser),,,Second telephone number associated with address 1.,Address1_Telephone2,address1_telephone2,,,,Other Phone,Text,False,Simple,None,"Format: Text_x000D_
Max length: 50"
User (SystemUser),,,Third telephone number associated with address 1.,Address1_Telephone3,address1_telephone3,,,,Pager,Text,False,Simple,None,"Format: Text_x000D_
Max length: 50"
User (SystemUser),,,United Parcel Service (UPS) zone for address 1.,Address1_UPSZone,address1_upszone,,,,Address 1: UPS Zone,Text,False,Simple,None,"Format: Text_x000D_
Max length: 4"
User (SystemUser),,,UTC offset for address 1. This is the difference between local time and standard Coordinated Universal Time.,Address1_UTCOffset,address1_utcoffset,,,,Address 1: UTC Offset,Whole number,False,Simple,None,"Minimum value: -1500_x000D_
Maximum value: 1500"
User (SystemUser),,,Unique identifier for address 2.,Address2_AddressId,address2_addressid,,,,Address 2: ID,Uniqueidentifier,False,Simple,None,
User (SystemUser),,,"Type of address for address 2, such as billing, shipping, or primary address.",Address2_AddressTypeCode,address2_addresstypecode,,,,Address 2: Address Type,Choice,False,Simple,None,"Options:_x000D_
1: Default Value_x000D_
Default: 1"
User (SystemUser),,,N/A,Address2_AddressTypeCodeName,address2_addresstypecodename,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,City name for address 2.,Address2_City,address2_city,,,,Other City,Text,False,Simple,None,"Format: Text_x000D_
Max length: 128"
User (SystemUser),,,Shows the complete secondary address.,Address2_Composite,address2_composite,,,,Other Address,Multiline Text,False,Simple,None,"Format: TextArea_x000D_
Max length: 1000"
User (SystemUser),,,Country/region name in address 2.,Address2_Country,address2_country,,,,Other Country/Region,Text,False,Simple,None,"Format: Text_x000D_
Max length: 128"
User (SystemUser),,,County name for address 2.,Address2_County,address2_county,,,,Address 2: County,Text,False,Simple,None,"Format: Text_x000D_
Max length: 128"
User (SystemUser),,,Fax number for address 2.,Address2_Fax,address2_fax,,,,Address 2: Fax,Text,False,Simple,None,"Format: Text_x000D_
Max length: 50"
User (SystemUser),,,Latitude for address 2.,Address2_Latitude,address2_latitude,,,,Address 2: Latitude,Double,False,Simple,None,"Minimum value: -90_x000D_
Maximum value: 90_x000D_
Precision: 5"
User (SystemUser),,,First line for entering address 2 information.,Address2_Line1,address2_line1,,,,Other Street 1,Text,False,Simple,None,"Format: Text_x000D_
Max length: 1024"
User (SystemUser),,,Second line for entering address 2 information.,Address2_Line2,address2_line2,,,,Other Street 2,Text,False,Simple,None,"Format: Text_x000D_
Max length: 1024"
User (SystemUser),,,Third line for entering address 2 information.,Address2_Line3,address2_line3,,,,Other Street 3,Text,False,Simple,None,"Format: Text_x000D_
Max length: 1024"
User (SystemUser),,,Longitude for address 2.,Address2_Longitude,address2_longitude,,,,Address 2: Longitude,Double,False,Simple,None,"Minimum value: -180_x000D_
Maximum value: 180_x000D_
Precision: 5"
User (SystemUser),,,Name to enter for address 2.,Address2_Name,address2_name,,,,Address 2: Name,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,ZIP Code or postal code for address 2.,Address2_PostalCode,address2_postalcode,,,,Other ZIP/Postal Code,Text,False,Simple,None,"Format: Text_x000D_
Max length: 40"
User (SystemUser),,,Post office box number for address 2.,Address2_PostOfficeBox,address2_postofficebox,,,,Address 2: Post Office Box,Text,False,Simple,None,"Format: Text_x000D_
Max length: 40"
User (SystemUser),,,Method of shipment for address 2.,Address2_ShippingMethodCode,address2_shippingmethodcode,,,,Address 2: Shipping Method,Choice,False,Simple,None,"Options:_x000D_
1: Default Value_x000D_
Default: 1"
User (SystemUser),,,N/A,Address2_ShippingMethodCodeName,address2_shippingmethodcodename,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,State or province for address 2.,Address2_StateOrProvince,address2_stateorprovince,,,,Other State/Province,Text,False,Simple,None,"Format: Text_x000D_
Max length: 128"
User (SystemUser),,,First telephone number associated with address 2.,Address2_Telephone1,address2_telephone1,,,,Address 2: Telephone 1,Text,False,Simple,None,"Format: Text_x000D_
Max length: 50"
User (SystemUser),,,Second telephone number associated with address 2.,Address2_Telephone2,address2_telephone2,,,,Address 2: Telephone 2,Text,False,Simple,None,"Format: Text_x000D_
Max length: 50"
User (SystemUser),,,Third telephone number associated with address 2.,Address2_Telephone3,address2_telephone3,,,,Address 2: Telephone 3,Text,False,Simple,None,"Format: Text_x000D_
Max length: 50"
User (SystemUser),,,United Parcel Service (UPS) zone for address 2.,Address2_UPSZone,address2_upszone,,,,Address 2: UPS Zone,Text,False,Simple,None,"Format: Text_x000D_
Max length: 4"
User (SystemUser),,,UTC offset for address 2. This is the difference between local time and standard Coordinated Universal Time.,Address2_UTCOffset,address2_utcoffset,,,,Address 2: UTC Offset,Whole number,False,Simple,None,"Minimum value: -1500_x000D_
Maximum value: 1500"
User (SystemUser),,,The identifier for the application. This is used to access data in another application.,ApplicationId,applicationid,,,,Application ID,Uniqueidentifier,False,Simple,None,
User (SystemUser),,,The URI used as a unique logical identifier for the external app. This can be used to validate the application.,ApplicationIdUri,applicationiduri,,,,Application ID URI,Text,False,Simple,None,"Format: Text_x000D_
Max length: 1024"
User (SystemUser),,,This is the application directory object Id.,AzureActiveDirectoryObjectId,azureactivedirectoryobjectid,,,,Azure AD Object ID,Uniqueidentifier,False,Simple,None,
User (SystemUser),,,Date and time when the user was set as soft deleted in Azure.,AzureDeletedOn,azuredeletedon,,,,Azure Deleted On,DateTime,False,Simple,None,Format: DateAndTime
User (SystemUser),,,Azure state of user,AzureState,azurestate,,,,Azure State,Choice,False,Simple,SystemRequired,"Options:_x000D_
0: Exists_x000D_
1: Soft deleted_x000D_
2: Not found or hard deleted_x000D_
Default: 0"
User (SystemUser),,,N/A,azurestateName,azurestatename,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,Unique identifier of the business unit with which the user is associated.,BusinessUnitId,businessunitid,,,,Business Unit,Lookup,False,Simple,SystemRequired,"Targets:_x000D_
businessunit"
User (SystemUser),,,N/A,BusinessUnitIdName,businessunitidname,,,,N/A,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,Fiscal calendar associated with the user.,CalendarId,calendarid,,,,Calendar,Lookup,False,Simple,None,"Targets:_x000D_
calendar"
User (SystemUser),,,License type of user. This is used only in the on-premises version of the product. Online licenses are managed through Microsoft 365 Office Portal,CALType,caltype,,,,License Type,Choice,False,Simple,SystemRequired,"Options:_x000D_
0: Professional_x000D_
1: Administrative_x000D_
2: Basic_x000D_
3: Device Professional_x000D_
4: Device Basic_x000D_
5: Essential_x000D_
6: Device Essential_x000D_
7: Enterprise_x000D_
8: Device Enterprise_x000D_
9: Sales_x000D_
10: Service_x000D_
11: Field Service_x000D_
12: Project Service_x000D_
Default: 0"
User (SystemUser),,,N/A,CALTypeName,caltypename,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,Unique identifier of the user who created the user.,CreatedBy,createdby,,,,Created By,Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
User (SystemUser),,,N/A,CreatedByName,createdbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,N/A,CreatedByYomiName,createdbyyominame,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,Date and time when the user was created.,CreatedOn,createdon,,,,Created On,DateTime,False,Simple,None,Format: DateAndTime
User (SystemUser),,,Unique identifier of the delegate user who created the systemuser.,CreatedOnBehalfBy,createdonbehalfby,,,,Created By (Delegate),Lookup,False,Simple,None,"Targets:_x000D_
systemuser"
User (SystemUser),,,N/A,CreatedOnBehalfByName,createdonbehalfbyname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,N/A,CreatedOnBehalfByYomiName,createdonbehalfbyyominame,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,Indicates if default outlook filters have been populated.,DefaultFiltersPopulated,defaultfilterspopulated,,,,Default Filters Populated,Two options,False,Simple,SystemRequired,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
User (SystemUser),,,Select the mailbox associated with this user.,DefaultMailbox,defaultmailbox,,,,Mailbox,Lookup,False,Simple,None,"Targets:_x000D_
mailbox"
User (SystemUser),,,N/A,DefaultMailboxName,defaultmailboxname,,,,N/A,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,Type a default folder name for the user's OneDrive For Business location.,DefaultOdbFolderName,defaultodbfoldername,,,,Default OneDrive for Business Folder Name,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 200"
User (SystemUser),,,User delete state,DeletedState,deletedstate,,,,Deleted State,Choice,False,Simple,SystemRequired,"Options:_x000D_
0: Not deleted_x000D_
1: Soft deleted_x000D_
Default: 0"
User (SystemUser),,,N/A,deletedstateName,deletedstatename,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,Reason for disabling the user.,DisabledReason,disabledreason,,,,Disabled Reason,Text,False,Simple,None,"Format: Text_x000D_
Max length: 500"
User (SystemUser),,,Whether to display the user in service views.,DisplayInServiceViews,displayinserviceviews,,,,Display in Service Views,Two options,False,Simple,None,"True: Yes_x000D_
False: No_x000D_
Default Value: False"
User (SystemUser),,,N/A,DisplayInServiceViewsName,displayinserviceviewsname,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,Active Directory domain of which the user is a member.,DomainName,domainname,,,,User Name,Text,False,Simple,SystemRequired,"Format: Text_x000D_
Max length: 1024"
User (SystemUser),,,Shows the status of the primary email address.,EmailRouterAccessApproval,emailrouteraccessapproval,,,,Primary Email Status,Choice,False,Simple,SystemRequired,"Options:_x000D_
0: Empty_x000D_
1: Approved_x000D_
2: Pending Approval_x000D_
3: Rejected_x000D_
Default: 0"
User (SystemUser),,,N/A,EmailRouterAccessApprovalName,emailrouteraccessapprovalname,,,,N/A,Virtual,False,Simple,None,
User (SystemUser),,,Employee identifier for the user.,EmployeeId,employeeid,,,,Employee,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,Shows the default image for the record.,EntityImage,entityimage,,,,Entity Image,Virtual,False,Simple,None,
User (SystemUser),,,N/A,EntityImage_Timestamp,entityimage_timestamp,,,,N/A,BigInt,False,Simple,None,"Minimum value: -9223372036854775808_x000D_
Maximum value: 9223372036854775807"
User (SystemUser),,,N/A,EntityImage_URL,entityimage_url,,,,N/A,Text,False,Simple,None,"Format: Url_x000D_
Max length: 200"
User (SystemUser),,,For internal use only.,EntityImageId,entityimageid,,,,Entity Image Id,Uniqueidentifier,False,Simple,None,
User (SystemUser),,,Exchange rate for the currency associated with the systemuser with respect to the base currency.,ExchangeRate,exchangerate,,,,Exchange Rate,Decimal,False,Simple,None,"Minimum value: 0.0000000001_x000D_
Maximum value: 100000000000_x000D_
Precision: 10"
User (SystemUser),,,First name of the user.,FirstName,firstname,,,,First Name,Text,False,Simple,ApplicationRequired,"Format: Text_x000D_
Max length: 256"
User (SystemUser),,,Full name of the user.,FullName,fullname,,,,Full Name,Text,False,Simple,None,"Format: Text_x000D_
Max length: 200"
User (SystemUser),,,Government identifier for the user.,GovernmentId,governmentid,,,,Government,Text,False,Simple,None,"Format: Text_x000D_
Max length: 100"
User (SystemUser),,,Home phone number for the user.,HomePhone,homephone,,,,Home Phone,Text,False,Simple,None,"Format: Text_x000D_
Max length: 50"
User (SystemUser),,,For internal use only.,IdentityId,identityid,,,,Unique user identity id,Whole number,False,Simple,SystemRequired,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
User (SystemUser),,,Unique identifier of the data import or data migration that created this record.,ImportSequenceNumber,importsequencenumber,,,,Import Sequence Number,Whole number,False,Simple,None,"Minimum value: -2147483648_x000D_
Maximum value: 2147483647"
User (SystemUser),,,Incoming email delivery method for the user.,IncomingEmailDeliveryMethod,incomingemaildeliverymethod,,,,Incoming Email Delivery Method,Choice,False,Simple,SystemRequired,"Options:_x000D_
0: None_x000D_
1: Microsoft Dynamics 365 for Outlook_x000D_
2: Server-Side Synchronization or Email Router_x000D_
3: Forward Mailbox_x000D_
Default: 1"
